4010 0.355 0.305
4010 0.355 0.355
4010 0.355 0.405
4010 0.355 0.455
4010 0.405 0.005
4010 0.405 0.055
4010 0.405 0.105
4010 0.405 0.155
4010 0.405 0.205
4010 0.405 0.255
4010 0.405 0.305
4010 0.405 0.355
4010 0.405 0.405
4010 0.405 0.455
4010 0.455 0.005
4010 0.455 0.055
4010 0.455 0.105
4010 0.455 0.155
4010 0.455 0.205
4010 0.455 0.255
4010 0.455 0.305
4010 0.455 0.355
4010 0.455 0.405
4010 0.455 0.455
5010 0.005 0.005
5010 0.005 0.055
5010 0.005 0.105
5010 0.005 0.155
5010 0.005 0.205
5010 0.005 0.255
5010 0.005 0.305
5010 0.005 0.355
5010 0.005 0.405
5010 0.005 0.455
5010 0.055 0.005
5010 0.055 0.055
5010 0.055 0.105
5010 0.055 0.155
5010 0.055 0.205
5010 0.055 0.255
5010 0.055 0.305
5010 0.055 0.355
5010 0.055 0.405
5010 0.055 0.455
5010 0.105 0.005
5010 0.105 0.055
5010 0.105 0.105
5010 0.105 0.155
5010 0.105 0.205
5010 0.105 0.255
5010 0.105 0.305
5010 0.105 0.355
5010 0.105 0.405
5010 0.105 0.455
5010 0.155 0.005
5010 0.155 0.055
5010 0.155 0.105
5010 0.155 0.155
5010 0.155 0.205
5010 0.155 0.255
5010 0.155 0.305
5010 0.155 0.355
5010 0.155 0.405
5010 0.155 0.455
5010 0.205 0.005
5010 0.205 0.055
5010 0.205 0.105
5010 0.205 0.155
5010 0.205 0.205
5010 0.205 0.255
5010 0.205 0.305
5010 0.205 0.355
5010 0.205 0.405
5010 0.205 0.455
5010 0.255 0.005
5010 0.255 0.055
5010 0.255 0.105
5010 0.255 0.155
5010 0.255 0.205
5010 0.255 0.255
5010 0.255 0.305
5010 0.255 0.355
5010 0.255 0.405
5010 0.255 0.455
5010 0.305 0.005
5010 0.305 0.055
5010 0.305 0.105
5010 0.305 0.155
5010 0.305 0.205
5010 0.305 0.255
5010 0.305 0.305
5010 0.305 0.355
5010 0.305 0.405
5010 0.305 0.455
5010 0.355 0.005
5010 0.355 0.055
5010 0.355 0.105
5010 0.355 0.155
5010 0.355 0.205
5010 0.355 0.255
5010 0.355 0.305
5010 0.355 0.355
5010 0.355 0.405
5010 0.355 0.455
5010 0.405 0.005
5010 0.405 0.055
5010 0.405 0.105
5010 0.405 0.155
5010 0.405 0.205
5010 0.405 0.255
5010 0.405 0.305
5010 0.405 0.355
5010 0.405 0.405
5010 0.405 0.455
5010 0.455 0.005
5010 0.455 0.055
5010 0.455 0.105
5010 0.455 0.155
5010 0.455 0.205
5010 0.455 0.255
5010 0.455 0.305
5010 0.455 0.355
5010 0.455 0.405
5010 0.455 0.455
6010 0.005 0.005
6010 0.005 0.055
6010 0.005 0.105
6010 0.005 0.155
6010 0.005 0.205
6010 0.005 0.255
6010 0.005 0.305
6010 0.005 0.355
6010 0.005 0.405
6010 0.005 0.455
6010 0.055 0.005
6010 0.055 0.055
6010 0.055 0.105
6010 0.055 0.155
6010 0.055 0.205
6010 0.055 0.255
6010 0.055 0.305
6010 0.055 0.355
6010 0.055 0.405
6010 0.055 0.455
6010 0.105 0.005
6010 0.105 0.055
6010 0.105 0.105
6010 0.105 0.155
6010 0.105 0.205
6010 0.105 0.255
6010 0.105 0.305
6010 0.105 0.355
6010 0.105 0.405
6010 0.105 0.455
6010 0.155 0.005
6010 0.155 0.055
6010 0.155 0.105
6010 0.155 0.155
6010 0.155 0.205
6010 0.155 0.255
6010 0.155 0.305
6010 0.155 0.355
6010 0.155 0.405
6010 0.155 0.455
6010 0.205 0.005
6010 0.205 0.055
6010 0.205 0.105
6010 0.205 0.155
6010 0.205 0.205
6010 0.205 0.255
6010 0.205 0.305
6010 0.205 0.355
6010 0.205 0.405
6010 0.205 0.455
6010 0.255 0.005
6010 0.255 0.055
6010 0.255 0.105
6010 0.255 0.155
6010 0.255 0.205
6010 0.255 0.255
6010 0.255 0.305
6010 0.255 0.355
6010 0.255 0.405
6010 0.255 0.455
6010 0.305 0.005
6010 0.305 0.055
6010 0.305 0.105
6010 0.305 0.155
6010 0.305 0.205
6010 0.305 0.255
6010 0.305 0.305
6010 0.305 0.355
6010 0.305 0.405
6010 0.305 0.455
6010 0.355 0.005
6010 0.355 0.055
6010 0.355 0.105
6010 0.355 0.155
6010 0.355 0.205
6010 0.355 0.255
6010 0.355 0.305
6010 0.355 0.355
6010 0.355 0.405
6010 0.355 0.455
6010 0.405 0.005
6010 0.405 0.055
6010 0.405 0.105
6010 0.405 0.155
6010 0.405 0.205
6010 0.405 0.255
6010 0.405 0.305
6010 0.405 0.355
6010 0.405 0.405
6010 0.405 0.455
6010 0.455 0.005
6010 0.455 0.055
6010 0.455 0.105
6010 0.455 0.155
6010 0.455 0.205
6010 0.455 0.255
6010 0.455 0.305
6010 0.455 0.355
6010 0.455 0.405
6010 0.455 0.455
7010 0.005 0.005
7010 0.005 0.055
7010 0.005 0.105
7010 0.005 0.155
7010 0.005 0.205
7010 0.005 0.255
7010 0.005 0.305
7010 0.005 0.355
7010 0.005 0.405
7010 0.005 0.455
7010 0.055 0.005
7010 0.055 0.055
7010 0.055 0.105
7010 0.055 0.155
7010 0.055 0.205
7010 0.055 0.255
7010 0.055 0.305
7010 0.055 0.355
7010 0.055 0.405
7010 0.055 0.455
7010 0.105 0.005
7010 0.105 0.055
7010 0.105 0.105
7010 0.105 0.155
7010 0.105 0.205
7010 0.105 0.255
7010 0.105 0.305
7010 0.105 0.355
7010 0.105 0.405
7010 0.105 0.455
7010 0.155 0.005
7010 0.155 0.055
7010 0.155 0.105
7010 0.155 0.155
7010 0.155 0.205
7010 0.155 0.255
7010 0.155 0.305
7010 0.155 0.355
7010 0.155 0.405
7010 0.155 0.455
7010 0.205 0.005
7010 0.205 0.055
7010 0.205 0.105
7010 0.205 0.155
7010 0.205 0.205
7010 0.205 0.255
7010 0.205 0.305
7010 0.205 0.355
7010 0.205 0.405
7010 0.205 0.455
7010 0.255 0.005
7010 0.255 0.055
7010 0.255 0.105
7010 0.255 0.155
7010 0.255 0.205
7010 0.255 0.255
7010 0.255 0.305
7010 0.255 0.355
7010 0.255 0.405
7010 0.255 0.455
7010 0.305 0.005
7010 0.305 0.055
7010 0.305 0.105
7010 0.305 0.155
7010 0.305 0.205
7010 0.305 0.255
7010 0.305 0.305
7010 0.305 0.355
7010 0.305 0.405
7010 0.305 0.455
7010 0.355 0.005
7010 0.355 0.055
7010 0.355 0.105
7010 0.355 0.155
7010 0.355 0.205
7010 0.355 0.255
7010 0.355 0.305
7010 0.355 0.355
7010 0.355 0.405
7010 0.355 0.455
7010 0.405 0.005
7010 0.405 0.055
7010 0.405 0.105
7010 0.405 0.155
7010 0.405 0.205
7010 0.405 0.255
7010 0.405 0.305
7010 0.405 0.355
7010 0.405 0.405
7010 0.405 0.455
7010 0.455 0.005
7010 0.455 0.055
7010 0.455 0.105
7010 0.455 0.155
7010 0.455 0.205
7010 0.455 0.255
7010 0.455 0.305
7010 0.455 0.355
7010 0.455 0.405
7010 0.455 0.455
8010 0.005 0.005
8010 0.005 0.055
8010 0.005 0.105
8010 0.005 0.155
8010 0.005 0.205
8010 0.005 0.255
8010 0.005 0.305
8010 0.005 0.355
8010 0.005 0.405
8010 0.005 0.455
8010 0.055 0.005
8010 0.055 0.055
8010 0.055 0.105
8010 0.055 0.155
8010 0.055 0.205
8010 0.055 0.255
8010 0.055 0.305
8010 0.055 0.355
8010 0.055 0.405
8010 0.055 0.455
8010 0.105 0.005
8010 0.105 0.055
8010 0.105 0.105
8010 0.105 0.155
8010 0.105 0.205
8010 0.105 0.255
8010 0.105 0.305
8010 0.105 0.355
8010 0.105 0.405
8010 0.105 0.455
8010 0.155 0.005
8010 0.155 0.055
8010 0.155 0.105
8010 0.155 0.155
8010 0.155 0.205
8010 0.155 0.255
8010 0.155 0.305
8010 0.155 0.355
8010 0.155 0.405
8010 0.155 0.455
8010 0.205 0.005
8010 0.205 0.055
8010 0.205 0.105
8010 0.205 0.155
8010 0.205 0.205
8010 0.205 0.255
8010 0.205 0.305
8010 0.205 0.355
8010 0.205 0.405
8010 0.205 0.455
8010 0.255 0.005
8010 0.255 0.055
8010 0.255 0.105
8010 0.255 0.155
8010 0.255 0.205
8010 0.255 0.255
8010 0.255 0.305
8010 0.255 0.355
8010 0.255 0.405
8010 0.255 0.455
8010 0.305 0.005
8010 0.305 0.055
8010 0.305 0.105
8010 0.305 0.155
8010 0.305 0.205
8010 0.305 0.255
8010 0.305 0.305
8010 0.305 0.355
8010 0.305 0.405
8010 0.305 0.455
8010 0.355 0.005
8010 0.355 0.055
8010 0.355 0.105
8010 0.355 0.155
8010 0.355 0.205
8010 0.355 0.255
8010 0.355 0.305
8010 0.355 0.355
8010 0.355 0.405
8010 0.355 0.455
8010 0.405 0.005
8010 0.405 0.055
8010 0.405 0.105
8010 0.405 0.155
8010 0.405 0.205
8010 0.405 0.255
8010 0.405 0.305
8010 0.405 0.355
8010 0.405 0.405
8010 0.405 0.455
8010 0.455 0.005
8010 0.455 0.055
8010 0.455 0.105
8010 0.455 0.155
8010 0.455 0.205
8010 0.455 0.255
8010 0.455 0.305
8010 0.455 0.355
8010 0.455 0.405
8010 0.455 0.455
9010 0.005 0.005
9010 0.005 0.055
9010 0.005 0.105
9010 0.005 0.155
9010 0.005 0.205
9010 0.005 0.255
9010 0.005 0.305
9010 0.005 0.355
9010 0.005 0.405
9010 0.005 0.455
9010 0.055 0.005
9010 0.055 0.055
9010 0.055 0.105
9010 0.055 0.155
9010 0.055 0.205
9010 0.055 0.255
9010 0.055 0.305
9010 0.055 0.355
9010 0.055 0.405
9010 0.055 0.455
9010 0.105 0.005
9010 0.105 0.055
9010 0.105 0.105
9010 0.105 0.155
9010 0.105 0.205
9010 0.105 0.255
9010 0.105 0.305
9010 0.105 0.355
9010 0.105 0.405
9010 0.105 0.455
9010 0.155 0.005
9010 0.155 0.055
9010 0.155 0.105
9010 0.155 0.155
9010 0.155 0.205
9010 0.155 0.255
9010 0.155 0.305
9010 0.155 0.355
9010 0.155 0.405
9010 0.155 0.455
9010 0.205 0.005
9010 0.205 0.055
9010 0.205 0.105
9010 0.205 0.155
9010 0.205 0.205
9010 0.205 0.255
9010 0.205 0.305
9010 0.205 0.355
9010 0.205 0.405
9010 0.205 0.455
9010 0.255 0.005
9010 0.255 0.055
9010 0.255 0.105
9010 0.255 0.155
9010 0.255 0.205
9010 0.255 0.255
9010 0.255 0.305
9010 0.255 0.355
9010 0.255 0.405
9010 0.255 0.455
9010 0.305 0.005
9010 0.305 0.055
9010 0.305 0.105
9010 0.305 0.155
9010 0.305 0.205
9010 0.305 0.255
9010 0.305 0.305
9010 0.305 0.355
9010 0.305 0.405
9010 0.305 0.455
9010 0.355 0.005
9010 0.355 0.055
9010 0.355 0.105
9010 0.355 0.155
9010 0.355 0.205
9010 0.355 0.255
9010 0.355 0.305
9010 0.355 0.355
9010 0.355 0.405
9010 0.355 0.455
9010 0.405 0.005
9010 0.405 0.055
9010 0.405 0.105
9010 0.405 0.155
9010 0.405 0.205
9010 0.405 0.255
9010 0.405 0.305
9010 0.405 0.355
9010 0.405 0.405
9010 0.405 0.455
9010 0.455 0.005
9010 0.455 0.055
9010 0.455 0.105
9010 0.455 0.155
9010 0.455 0.205
9010 0.455 0.255
9010 0.455 0.305
9010 0.455 0.355
9010 0.455 0.405
9010 0.455 0.455
10010 0.005 0.005
10010 0.005 0.055
10010 0.005 0.105
10010 0.005 0.155
10010 0.005 0.205
10010 0.005 0.255
10010 0.005 0.305
10010 0.005 0.355
10010 0.005 0.405
10010 0.005 0.455
10010 0.055 0.005
10010 0.055 0.055
10010 0.055 0.105
10010 0.055 0.155
10010 0.055 0.205
10010 0.055 0.255
10010 0.055 0.305
10010 0.055 0.355
10010 0.055 0.405
10010 0.055 0.455
10010 0.105 0.005
10010 0.105 0.055
10010 0.105 0.105
10010 0.105 0.155
10010 0.105 0.205
10010 0.105 0.255
10010 0.105 0.305
10010 0.105 0.355
10010 0.105 0.405
10010 0.105 0.455
10010 0.155 0.005
10010 0.155 0.055
10010 0.155 0.105
10010 0.155 0.155
10010 0.155 0.205
10010 0.155 0.255
10010 0.155 0.305
10010 0.155 0.355
10010 0.155 0.405
10010 0.155 0.455
10010 0.205 0.005
10010 0.205 0.055
10010 0.205 0.105
10010 0.205 0.155
10010 0.205 0.205
10010 0.205 0.255
10010 0.205 0.305
10010 0.205 0.355
10010 0.205 0.405
10010 0.205 0.455
10010 0.255 0.005
10010 0.255 0.055
10010 0.255 0.105
10010 0.255 0.155
10010 0.255 0.205
10010 0.255 0.255
10010 0.255 0.305
10010 0.255 0.355
10010 0.255 0.405
10010 0.255 0.455
10010 0.305 0.005
10010 0.305 0.055
10010 0.305 0.105
10010 0.305 0.155
10010 0.305 0.205
10010 0.305 0.255
10010 0.305 0.305
10010 0.305 0.355
10010 0.305 0.405
10010 0.305 0.455
10010 0.355 0.005
10010 0.355 0.055
10010 0.355 0.105
10010 0.355 0.155
10010 0.355 0.205
10010 0.355 0.255
10010 0.355 0.305
10010 0.355 0.355
10010 0.355 0.405
10010 0.355 0.455
10010 0.405 0.005
10010 0.405 0.055
10010 0.405 0.105
10010 0.405 0.155
10010 0.405 0.205
10010 0.405 0.255
10010 0.405 0.305
10010 0.405 0.355
10010 0.405 0.405
10010 0.405 0.455
10010 0.455 0.005
10010 0.455 0.055
10010 0.455 0.105
10010 0.455 0.155
10010 0.455 0.205
10010 0.455 0.255
